timestamp,value,volume
2024-04-07,15.49,23328291.0
2024-04-06,15.49,23328291.0
2024-04-05,15.49,23328291.0
2024-04-04,15.52,62644721.0
2024-04-03,15.59,15779428.0
2024-04-02,15.63,20800871.0
2024-04-01,15.22,15159489.0
2024-03-31,15.21,27590321.0
2024-03-30,15.21,27590321.0
2024-03-29,15.21,27590321.0
2024-03-28,15.21,27590321.0
2024-03-27,14.93,14331176.0
2024-03-26,14.74,13337430.0
2024-03-25,14.94,14868760.0
2024-03-24,14.69,13792109.0
2024-03-23,14.69,13792109.0
2024-03-22,14.69,13792109.0
2024-03-21,14.63,23436426.0
2024-03-20,14.93,22177176.0
2024-03-19,14.53,24588218.0
2024-03-18,14.59,23883783.0
2024-03-17,14.54,20604283.0
2024-03-16,14.54,20604283.0
2024-03-15,14.54,20604283.0
2024-03-14,14.72,26260464.0
2024-03-13,14.81,24114060.0
2024-03-12,15.04,29060563.0
2024-03-11,14.56,40456703.0
2024-03-10,14.78,103160615.0
2024-03-09,14.78,103160615.0
2024-03-08,14.78,103160615.0
2024-03-07,16.7,18059452.0
2024-03-06,16.69,13903872.0
2024-03-05,16.37,17226611.0
2024-03-04,16.53,15334129.0
2024-03-03,16.68,18367639.0
2024-03-02,16.68,18367639.0
2024-03-01,16.68,18367639.0
2024-02-29,16.52,26290875.0
2024-02-28,16.72,40559708.0
2024-02-27,17.7,16694481.0
2024-02-26,17.65,14817206.0
2024-02-25,17.36,18771353.0
2024-02-24,17.36,18771353.0
2024-02-23,17.36,18771353.0
2024-02-22,17.58,19237843.0
2024-02-21,17.64,15523453.0
2024-02-20,17.64,21850488.0
2024-02-19,17.7,17091327.0
2024-02-18,17.7,17091327.0
2024-02-17,17.7,17091327.0
2024-02-16,17.7,17091327.0
2024-02-15,17.4,13493905.0
2024-02-14,16.92,15286473.0
2024-02-13,16.96,13025499.0
2024-02-12,17.27,9160911.0
2024-02-11,17.19,14156211.0
2024-02-10,17.19,14156211.0
2024-02-09,17.19,14156211.0
2024-02-08,17.24,9196248.0
2024-02-07,17.39,10846310.0
2024-02-06,17.23,15852440.0
2024-02-05,16.92,22360996.0
2024-02-04,17.01,16527090.0
2024-02-03,17.01,16527090.0
2024-02-02,17.01,16527090.0
2024-02-01,17.49,23719232.0
2024-01-31,17.07,22212105.0
2024-01-30,17.04,10986123.0
2024-01-29,17.16,12986810.0
2024-01-28,17.05,17252781.0
2024-01-27,17.05,17252781.0
2024-01-26,17.05,17252781.0
2024-01-25,16.67,20257167.0
2024-01-24,15.89,16725151.0
2024-01-23,15.94,14223960.0
2024-01-22,15.66,9106958.0
2024-01-21,15.74,8871306.0
2024-01-20,15.74,8871306.0
2024-01-19,15.74,8871306.0
2024-01-18,15.82,10469025.0
2024-01-17,15.9,12433796.0
2024-01-16,16.08,11735534.0
2024-01-15,16.34,10015316.0
2024-01-14,16.34,10015316.0
2024-01-13,16.34,10015316.0
2024-01-12,16.34,10015316.0
2024-01-11,16.25,14558115.0
2024-01-10,15.94,14768507.0
2024-01-09,15.99,12193328.0
2024-01-08,16.28,14011781.0
2024-01-07,16.54,9723498.0
2024-01-06,16.54,9723498.0
2024-01-05,16.54,9723498.0
2024-01-04,16.35,13954735.0
2024-01-03,16.58,18366846.0
2024-01-02,16.0,10099956.0
2024-01-01,15.97,4984854.0
2023-12-31,15.97,4984854.0
2023-12-30,15.97,4984854.0
2023-12-29,15.97,4984854.0
2023-12-28,16.03,10931865.0
2023-12-27,16.18,7617029.0
2023-12-26,16.19,10112181.0
2023-12-25,15.78,10378037.0
2023-12-24,15.78,10378037.0
2023-12-23,15.78,10378037.0
2023-12-22,15.78,10378037.0
2023-12-21,15.56,12495222.0
2023-12-20,15.48,17544566.0
2023-12-19,15.63,13736010.0
2023-12-18,15.35,18857298.0
2023-12-17,14.95,13816824.0
2023-12-16,14.95,13816824.0
2023-12-15,14.95,13816824.0
2023-12-14,15.18,23449962.0
2023-12-13,14.75,19312349.0
2023-12-12,14.5,9741483.0
2023-12-11,14.75,8709304.0
2023-12-10,14.88,19778407.0
2023-12-09,14.88,19778407.0
2023-12-08,14.88,19778407.0
2023-12-07,14.4,19915674.0
2023-12-06,14.42,19229137.0
2023-12-05,14.65,18861530.0
2023-12-04,14.76,18746953.0
2023-12-03,15.21,9950469.0
2023-12-02,15.21,9950469.0
2023-12-01,15.21,9950469.0
2023-11-30,15.27,22230230.0
2023-11-29,15.22,13779604.0
2023-11-28,15.49,17698168.0
2023-11-27,15.24,13847007.0
2023-11-26,15.33,15477304.0
2023-11-25,15.33,15477304.0
2023-11-24,15.33,15477304.0
2023-11-23,15.3,22137633.0
2023-11-22,15.3,22137633.0
2023-11-21,15.85,19819116.0
2023-11-20,16.1,29333805.0
2023-11-19,16.04,20563669.0
2023-11-18,16.04,20563669.0
2023-11-17,16.04,20563669.0
2023-11-16,15.55,21360704.0
2023-11-15,15.78,9840146.0
2023-11-14,15.83,15488621.0
2023-11-13,15.52,11697395.0
2023-11-12,15.23,13565883.0
